,HOF,SP,ASG,G,AB,AVG,OBP,SLG,R_Norm,DB_Norm,TP_Norm,HR_Norm,RBI_Norm,SB_Norm,CS_Norm,BB_Norm,SO_Norm,IBB_Norm,HBP_Norm,SH_Norm,SF_Norm,GIDP_Norm,DBTP_Norm,BBSB_Norm
295,0,23,0.13,2527,8677,298,365,417,0.1480926588,0.0469056125,0.0062233491,0.0199377665,0.1376051631,0.0323844647,0.012331451,0.1056816872,0.1545465022,0.0077215628,0.0043793938,0.0021896969,0.0092197764,0.035957128,0.0531289616,0.1380661519
296,0,10,0,708,1731,274,300,351,0.0941652224,0.0427498556,0.0034662045,0.009243212,0.0826112074,0.006932409,0.006932409,0.0375505488,0.0687463894,0.0086655113,0.0028885038,0.0086655113,0.0057770075,0.0173310225,0.0462160601,0.0444829578
297,0,15,0.07,1719,5121,272,343,403,0.1269283343,0.0437414567,0.0066393283,0.0244092951,0.1280999805,0.0089826206,0.0041007616,0.1062292521,0.1355204062,0.0115211873,0.0062487795,0.0074204257,0.0080062488,0.0201132591,0.050380785,0.1152118727
298,0,15,0.73,1774,6073,262,340,412,0.1162522641,0.0396838465,0.0057632142,0.0329326527,0.1248147538,0.0039519183,0.0034579285,0.103079203,0.1239914375,0.0110324387,0.0187716121,0.006257204,0.0079038367,0.0227235304,0.0454470608,0.1070311214
299,0,12,0,1115,3446,254,305,418,0.1244921648,0.0467208358,0.0081253627,0.0333720255,0.1253627394,0.0147997678,0.0075449797,0.0705165409,0.1552524666,0.0081253627,0.0058038305,0.0139291933,0.0078351712,0.0217643645,0.0548461985,0.0853163088
300,0,18,0.33,1902,6523,265,338,398,0.1293883183,0.0404721754,0.0119576882,0.0231488579,0.1082324084,0.0116510808,0.0061321478,0.1096121417,0.168174153,0.0073585773,0.0049057182,0.0121109919,0.0081250958,0.0191629618,0.0524298636,0.1212632224
301,0,13,0.38,1698,6481,274,336,443,0.1380959728,0.0532325258,0.0061718871,0.0344082703,0.1576917142,0.0111093967,0.0058632927,0.0928869002,0.2112328344,0.0029316464,0.0063261842,0.0023144576,0.0120351798,0.0237617652,0.0594044129,0.1039962969
302,0,13,0,1499,5566,268,307,347,0.1095939633,0.0379087316,0.0082644628,0.0080848006,0.0786920589,0.0143729788,0.008444125,0.053539346,0.1007905138,0.0041322314,0.0059288538,0.0238950773,0.0077254761,0.0192238591,0.0461731944,0.0679123248
303,0,20,0.1,2507,8951,255,308,434,0.1262428779,0.0494916769,0.0043570551,0.0402189699,0.1498156631,0.0107250587,0.0072617585,0.0708300749,0.1789744163,0.0063680036,0.0107250587,0.0035750196,0.0116188135,0.0263657692,0.053848732,0.0815551335
304,0,12,0,702,1411,238,316,313,0.1063075833,0.0354358611,0.0049610206,0.0099220411,0.1126860383,0.0035435861,0.0028348689,0.1155209072,0.1304039688,0.0049610206,0.0028348689,0.0085046067,0.0106307583,0.0248051028,0.0403968816,0.1190644933
305,0,15,0,1798,5673,254,302,382,0.1255067865,0.0521769787,0.0088136788,0.019566367,0.1064692403,0.0190375463,0.0169222634,0.0646924026,0.1976026794,0.0035254715,0.0070509431,0.0156883483,0.0066983959,0.019566367,0.0609906575,0.0837299489
306,0,19,0.26,2257,8096,288,347,499,0.1476037549,0.0548418972,0.0039525692,0.0492835968,0.1760128458,0.0158102767,0.0100049407,0.0720108696,0.2474061265,0.0130928854,0.021986166,0.0001235178,0.0071640316,0.0221096838,0.0587944664,0.0878211462
307,0,13,0,1111,2931,239,320,328,0.1276015012,0.0378710338,0.0040941658,0.0143295803,0.0962128966,0.0081883316,0.010576595,0.1112248379,0.1586489253,0.0017059024,0.0109177755,0.0235414534,0.0071647902,0.0245649949,0.0419651996,0.1194131696
308,0,17,0,1584,4502,265,356,454,0.1457130164,0.0417592181,0.0068858285,0.0444247001,0.1479342514,0.0104398045,0.0082185695,0.1354953354,0.1212794314,0.013771657,0.0095513105,0.002665482,0.006663705,0.014215904,0.0486450466,0.1459351399
309,0,17,0,1801,6189,274,319,351,0.1173048958,0.0423331718,0.0061399257,0.0075941186,0.0917757311,0.0221360478,0.0126030053,0.0618839877,0.0809500727,0.0064630797,0.0084020036,0.0171271611,0.0084020036,0.0218128938,0.0484730974,0.0840200355
310,0,16,0.12,1832,6449,256,336,468,0.1674678245,0.0468289657,0.00775314,0.0497751589,0.1563033028,0.0376802605,0.0158164056,0.1193983563,0.2187936114,0.0058923864,0.0049620096,0.0018607536,0.0088385796,0.0151961544,0.0545821058,0.1570786168
311,0,10,0.1,610,2178,266,307,374,0.1258034894,0.0468319559,0.007805326,0.0151515152,0.0904499541,0.0335169881,0.0151515152,0.0528007346,0.1561065197,0.0055096419,0.0101010101,0.0123966942,0.007805326,0.0151515152,0.0546372819,0.0863177227
312,0,11,0.18,1032,3914,283,309,371,0.1251916198,0.0467552376,0.0068983137,0.0091977517,0.0825242718,0.0518650996,0.0229943792,0.0332141032,0.0822687787,0.0028104241,0.0068983137,0.0074092999,0.0061318344,0.0206949412,0.0536535514,0.0850792029
313,0,10,0,488,1463,241,279,424,0.1230348599,0.030075188,0.008885851,0.045112782,0.1449077239,0.00683527,0.008885851,0.0553656869,0.2255639098,0.004101162,0.001367054,0,0.009569378,0.021189337,0.038961039,0.0622009569
314,0,10,0,619,1470,239,286,323,0.1102040816,0.0380952381,0.0108843537,0.0081632653,0.0761904762,0.0231292517,0.0149659864,0.0646258503,0.193877551,0.0047619048,0.0027210884,0.0136054422,0.0040816327,0.0326530612,0.0489795918,0.087755102
315,0,10,0,1034,3544,237,292,327,0.1004514673,0.0448645598,0.0050790068,0.0115688488,0.0764672686,0.0053611738,0.0062076749,0.0694130926,0.1238713318,0.0050790068,0.0093115124,0.0152370203,0.0033860045,0.0234198646,0.0499435666,0.0747742664
316,0,16,0.19,1860,6136,260,323,389,0.1271186441,0.0487288136,0.0133637549,0.0177640156,0.120273794,0.0366688396,0.0171121252,0.091916558,0.1372229465,0.0120599739,0.0055410691,0.0109191656,0.0096153846,0.0213494133,0.0620925684,0.1285853977
317,0,10,0,1092,3285,239,350,341,0.1333333333,0.0325722983,0.0066971081,0.0185692542,0.103500761,0.0115677321,0.0091324201,0.1707762557,0.1610350076,0.0152207002,0.003652968,0.0097412481,0.0070015221,0.0152207002,0.0392694064,0.1823439878
318,0,13,0.08,1317,5108,306,339,416,0.1403680501,0.0415035239,0.0125293657,0.0146828504,0.0798747063,0.0336726703,0.0162490211,0.0481597494,0.0871182459,0.0090054816,0.0037196554,0.012137823,0.0041111981,0.0140955364,0.0540328896,0.0818324197
319,0,19,0.53,2332,8835,294,329,446,0.1293718166,0.0498019242,0.0048670062,0.030786644,0.1480475382,0.0093944539,0.0070175439,0.0542161856,0.1135257499,0.0127900396,0.0032823995,0.0037351443,0.0101867572,0.028409734,0.0546689304,0.0636106395
320,0,11,0.09,1026,3120,256,298,397,0.1006410256,0.033974359,0.0096153846,0.0291666667,0.1240384615,0.0041666667,0.0022435897,0.0592948718,0.2221153846,0.0044871795,0.0028846154,0.0032051282,0.0048076923,0.0272435897,0.0435897436,0.0634615385
321,0,13,0.15,1033,3159,252,304,399,0.1047799937,0.0557138335,0.0037986705,0.0278569167,0.1209243431,0.0009496676,0.0012662235,0.0747071858,0.1611269389,0.0167774612,0.005064894,0.0091801203,0.0088635644,0.0253244698,0.059512504,0.0756568534
322,0,12,0,954,2569,246,337,394,0.1510315298,0.0354223433,0.0112884391,0.029972752,0.1101595952,0.0241339042,0.0112884391,0.1327364733,0.1813935383,0.0050603348,0.0066173608,0.010509926,0.0054495913,0.0132347217,0.0467107824,0.1568703776
323,0,11,0,835,2493,254,351,426,0.1432009627,0.0417168071,0.0032089852,0.0413156839,0.1612515042,0.0040112314,0.0044123546,0.1456077016,0.1853188929,0.0048134777,0.0068190935,0.0040112314,0.0052146009,0.0268752507,0.0449257922,0.149618933
324,0,15,0,1522,3780,258,325,368,0.1216931217,0.0425925926,0.0132275132,0.0134920635,0.1037037037,0.0216931217,0.0105820106,0.0936507937,0.1973544974,0.021957672,0.0082010582,0.0103174603,0.0066137566,0.017989418,0.0558201058,0.1153439153
325,0,10,0,538,1639,233,289,321,0.0957901159,0.0323367907,0.004881025,0.0152532032,0.0890787065,0.0170835876,0.0134228188,0.0732153752,0.1409395973,0.0115924344,0.0091519219,0.0054911531,0.0073215375,0.0195241001,0.0372178157,0.0902989628
326,0,17,0,1635,5798,268,352,463,0.1698861676,0.0448430493,0.0093135564,0.043980683,0.150051742,0.0489824077,0.0134529148,0.1238358055,0.2216281476,0.0124180752,0.0105208693,0.0039668851,0.0096585029,0.0124180752,0.0541566057,0.1728182132
327,0,12,0,1239,4061,275,352,434,0.149224329,0.0600837232,0.0059098744,0.0290568825,0.1344496429,0.0283181482,0.0174833785,0.1147500616,0.1743412952,0.0051711401,0.0103422802,0.0022162029,0.0118197488,0.028564393,0.0659935976,0.1430682098
328,0,14,0.14,1956,7119,265,360,355,0.1633656412,0.0427026268,0.0099733109,0.0091304959,0.0783817952,0.0285152409,0.0155920775,0.145526057,0.0584351735,0.004214075,0.0046354825,0.0137659784,0.0049164208,0.012642225,0.0526759376,0.1740412979
329,0,13,0,695,1716,241,332,320,0.0979020979,0.0343822844,0.0046620047,0.0116550117,0.1060606061,0.0040792541,0.0029137529,0.1317016317,0.0786713287,0.0052447552,0.0081585082,0.0099067599,0.0075757576,0.0268065268,0.039044289,0.1357808858
330,0,15,0.07,1277,4127,267,315,350,0.1100072692,0.0450690574,0.0062999758,0.0087230434,0.1022534529,0.0106614975,0.0075115096,0.0676035861,0.1470802035,0.0082384299,0.006057669,0.0196268476,0.0055730555,0.0331960262,0.0513690332,0.0782650836
331,0,11,0,1197,4501,270,324,382,0.1473005999,0.0451010886,0.008886914,0.0164407909,0.0990890913,0.0493223728,0.0206620751,0.0748722506,0.1388580315,0.0039991113,0.0093312597,0.0108864697,0.0073317041,0.0217729393,0.0539880027,0.1241946234
332,0,16,0,1515,4604,262,325,360,0.1122936577,0.0508253692,0.0039096438,0.013032146,0.1057775847,0.0076020851,0.0071676803,0.0886185925,0.1629018245,0.0036924414,0.0089052997,0.0125977411,0.0069504778,0.029105126,0.054735013,0.0962206777
333,0,13,0,1396,4977,243,302,391,0.1251758087,0.0550532449,0.0054249548,0.0275266225,0.1076953988,0.0194896524,0.0096443641,0.0787623066,0.2340767531,0.002411091,0.0090415913,0.0164757886,0.006429576,0.0257183042,0.0604781997,0.098251959
334,0,19,0.26,2591,9157,283,367,479,0.1541989735,0.0650868188,0.0074260129,0.0386589494,0.1571475374,0.0139783772,0.0095009283,0.126133013,0.1330129955,0.0163809108,0.012121874,0.0010920607,0.010702195,0.0231516872,0.0725128317,0.1401113902
335,0,13,0,705,1539,239,315,320,0.1202079272,0.0383365822,0.0025990903,0.012345679,0.0883690708,0.0149447693,0.0103963613,0.1046133853,0.1494476933,0.0019493177,0.0084470435,0.0214424951,0.0064977258,0.0350877193,0.0409356725,0.1195581546
336,0,12,0,1559,5195,286,350,413,0.1328200192,0.045813282,0.0109720885,0.0198267565,0.1183830606,0.0152069297,0.0117420597,0.089894129,0.1358999038,0.0121270452,0.0136669875,0.0038498556,0.0076997113,0.0238691049,0.0567853705,0.1051010587
337,0,16,0.12,1623,5644,300,376,378,0.1429836995,0.0529766123,0.0077958894,0.0033664068,0.1047129695,0.0065556343,0.0053153792,0.1185329554,0.0582919915,0.0012402551,0.0051381999,0.0157689582,0.0026576896,0.021438696,0.0607725018,0.1250885897
338,0,14,0,1288,3846,268,332,339,0.1653666147,0.0325013001,0.0101404056,0.0062402496,0.0738429537,0.0959438378,0.0306812272,0.0949037962,0.1716068643,0.0007800312,0.0033801352,0.0189807592,0.0046801872,0.0114404576,0.0426417057,0.1908476339
339,0,10,0,705,1815,226,309,331,0.1085399449,0.0369146006,0.008815427,0.0165289256,0.0975206612,0.0137741047,0.0099173554,0.1195592287,0.1741046832,0.0137741047,0.0033057851,0.0093663912,0.0060606061,0.0159779614,0.0457300275,0.1333333333
340,0,10,0,389,988,260,309,323,0.1072874494,0.0384615385,0.0030364372,0.0060728745,0.0708502024,0.012145749,0.0070850202,0.0617408907,0.1285425101,0.0111336032,0.0091093117,0.0091093117,0.0010121457,0.0334008097,0.0414979757,0.0738866397
341,0,16,0.19,2245,8065,303,383,442,0.1461872288,0.0633601984,0.0055796652,0.021450713,0.1420954743,0.0086794792,0.0059516429,0.1332920025,0.0796032238,0.0142591445,0.0042157471,0.0021078735,0.0122752635,0.023682579,0.0689398636,0.1419714817
342,0,10,0,913,2073,247,318,317,0.1138446696,0.0434153401,0.0048239267,0.005788712,0.0786300048,0.0082006753,0.0067534973,0.0993728895,0.0926193922,0.0106126387,0.00723589,0.0197780994,0.0062711047,0.0270139894,0.0482392668,0.1075735649
343,0,12,0,752,1988,261,340,356,0.120221328,0.0583501006,0.0040241449,0.0095573441,0.0940643863,0.0020120724,0.0055331992,0.1146881288,0.1378269618,0.0010060362,0.0095573441,0.0246478873,0.0070422535,0.0246478873,0.0623742455,0.1167002012
344,0,12,0,1288,4007,240,303,347,0.1065635139,0.0361866733,0.0057399551,0.0199650611,0.1053156975,0.0064886449,0.0049912653,0.0860993262,0.1959071625,0.008485151,0.0079860245,0.0139755428,0.0054903918,0.0247067632,0.0419266284,0.0925879711
345,0,12,0,1136,2956,267,351,379,0.1559539919,0.0466847091,0.0091339648,0.0158998647,0.0855886333,0.0263870095,0.0138700947,0.1244925575,0.0879566982,0.0040595399,0.0098105548,0.0084573748,0.0067658999,0.0145466847,0.0558186739,0.150879567
346,0,12,0.17,1269,4623,303,368,463,0.1421155094,0.0594851828,0.0082197707,0.0281202682,0.1570408825,0.0173047804,0.0093013195,0.0995024876,0.078736751,0.0170884707,0.0084360805,0.0006489293,0.0088687,0.0294181268,0.0677049535,0.116807268
347,0,15,0.13,1951,7082,283,355,494,0.1594182434,0.0628353572,0.0049421067,0.0463146004,0.1510872635,0.0228748941,0.0073425586,0.1050550692,0.1856820107,0.011296244,0.011296244,0.0004236091,0.0074837616,0.0245693307,0.067777464,0.1279299633
348,0,11,0,536,1573,252,286,444,0.1150667514,0.0521296885,0.0019071837,0.0451366815,0.1379529561,0.0031786395,0.0025429116,0.0425937699,0.2110616656,0.0050858233,0.0063572791,0.0006357279,0.0038143675,0.0254291163,0.0540368722,0.0457724094
349,0,17,0.35,2008,6890,266,371,424,0.1499274311,0.0464441219,0.0068214804,0.0325108853,0.1253991292,0.0150943396,0.0120464441,0.1577648766,0.1854862119,0.007256894,0.0124818578,0.0155297533,0.007256894,0.0227866473,0.0532656023,0.1728592163
350,0,18,0.06,1962,6780,249,285,319,0.1119469027,0.0361356932,0.0115044248,0.003539823,0.0777286136,0.0283185841,0.0197640118,0.0498525074,0.0979351032,0.0054572271,0.0036873156,0.0200589971,0.0075221239,0.0126843658,0.047640118,0.0781710914
351,0,19,0.16,2097,7229,296,359,431,0.1561765113,0.0503527459,0.0106515424,0.0210264214,0.118826947,0.0276663439,0.0114815327,0.0994605063,0.1242218841,0.0070549177,0.0019366441,0.0042882833,0.0076082446,0.0146631623,0.0610042883,0.1271268502
352,0,17,0.12,2165,8275,272,318,415,0.1434441088,0.0466465257,0.0067673716,0.0274320242,0.116858006,0.0518429003,0.0140181269,0.0668277946,0.1498489426,0.0053172205,0.0037462236,0.004592145,0.0074924471,0.0206646526,0.0534138973,0.1186706949
353,0,14,0.36,1929,7484,286,330,366,0.1107696419,0.0470336718,0.0089524319,0.005211117,0.0944681988,0.0018706574,0.0036076964,0.0654730091,0.0684126136,0.005211117,0.00414217,0.0163014431,0.0069481561,0.0293960449,0.0559861037,0.0673436665
354,0,17,0,1809,3745,287,372,351,0.1198931909,0.0347129506,0.0122830441,0.0018691589,0.0822429907,0.0104138852,0.0117489987,0.1396528705,0.0667556742,0.0136181575,0.0021361816,0.0106809079,0.0104138852,0.0240320427,0.0469959947,0.1500667557
355,0,11,0.09,1106,3125,233,337,395,0.11936,0.04032,0.00288,0.03872,0.12672,0.00768,0.00704,0.15424,0.15872,0.01088,0.0064,0.00928,0.00768,0.0144,0.0432,0.16192
356,0,16,0.12,1421,4339,252,316,326,0.0811246831,0.036874856,0.0050702927,0.0089882461,0.0931090113,0.0034570177,0.0053007605,0.091956672,0.1382807098,0.0177460244,0.0059921641,0.0108319889,0.007605439,0.0301912883,0.0419451487,0.0954136898
357,0,16,0.06,1424,4154,278,366,413,0.1331246991,0.0498314877,0.0069812229,0.0238324506,0.1143476168,0.0064997593,0.0079441502,0.1362542128,0.1343283582,0.0098700048,0.0086663457,0.0077034184,0.0084256139,0.017814155,0.0568127106,0.1427539721
358,0,10,0.2,939,3159,259,307,432,0.1364355809,0.0468502691,0.0075973409,0.037037037,0.1402342513,0.0253244698,0.0104463438,0.0623615068,0.1595441595,0.0041152263,0.0113960114,0.0047483381,0.0110794555,0.027223805,0.05444761,0.0876859766
359,0,15,0.33,1536,5392,300,370,480,0.1353857567,0.0495178042,0.0053783383,0.0398738872,0.1665430267,0.0179896142,0.0087166172,0.1129451039,0.1598664688,0.0213278932,0.0059347181,0.0016691395,0.0135385757,0.0226261128,0.0548961424,0.1309347181
360,0,16,0.19,1993,6686,264,287,338,0.1156147173,0.0411307209,0.0103200718,0.0041878552,0.0925815136,0.0252766976,0.0161531558,0.0357463356,0.0764283578,0.0037391564,0.0010469638,0.0210888424,0.0089739755,0.0170505534,0.0514507927,0.0610230332
361,0,12,0,1119,3632,266,338,350,0.1296806167,0.0388215859,0.0068832599,0.0104625551,0.0982929515,0.0137665198,0.0082599119,0.1002202643,0.1613436123,0.0055066079,0.013215859,0.0140418502,0.0085352423,0.0308370044,0.0457048458,0.1139867841
362,0,10,0,599,1007,261,308,369,0.1181727905,0.0357497517,0.0109235353,0.0168818272,0.1171797418,0.0019860973,0.0039721946,0.0705064548,0.1698113208,0.0089374379,0.002979146,0.0069513406,0.0119165839,0.0238331678,0.046673287,0.0724925521
363,1,20,0.75,2440,9288,338,388,459,0.1489018088,0.0584625323,0.0091515935,0.0145348837,0.1225236865,0.0343453919,0.0134582257,0.0850559862,0.0467269595,0.0218561585,0.0025839793,0.0048449612,0.0091515935,0.0279931094,0.0676141258,0.1194013781
364,0,14,0,859,1699,258,362,371,0.127133608,0.0535609182,0.0035314891,0.0176574456,0.1206592113,0.0023543261,0.0029429076,0.1659799882,0.1412595644,0.0105944673,0.0047086521,0.0076515597,0.0123602119,0.0206003531,0.0570924073,0.1683343143
365,0,12,0.25,1294,3935,257,340,414,0.1171537484,0.0388818297,0.0078780178,0.0340533672,0.1280813215,0.0035578145,0.0076238882,0.1212198221,0.1506988564,0.0243964422,0.0088945362,0.0088945362,0.0094027954,0.0152477764,0.0467598475,0.1247776366
366,0,13,0,1276,4237,276,318,437,0.1340571159,0.0540476752,0.0059004012,0.0316261506,0.1463299504,0.0073164975,0.0051923531,0.0630162851,0.1357092282,0.0134529148,0.0037762568,0.0009440642,0.0120368185,0.0162851074,0.0599480765,0.0703327826
367,0,13,0,1328,4577,291,360,385,0.1544679921,0.0445706795,0.0080838977,0.0111426699,0.0991916102,0.0356128468,0.0159493118,0.1077124754,0.1079309591,0.0043696745,0.0037142233,0.0126720559,0.0067729954,0.0179156653,0.0526545772,0.1433253223
368,0,13,0.08,957,3032,272,338,449,0.1566622691,0.0567282322,0.0056068602,0.0362796834,0.1395118734,0.0220976253,0.0098944591,0.0963060686,0.1965699208,0.0036279683,0.0098944591,0.0059366755,0.0105540897,0.0194591029,0.0623350923,0.1184036939
369,0,17,0.18,1531,5839,262,303,383,0.1217674259,0.0465833191,0.0106182566,0.0178112691,0.1212536393,0.0059941771,0.0023976708,0.0601130331,0.0739852715,0.001712622,0.0010275732,0.0121596164,0.0041102929,0.029628361,0.0572015756,0.0661072101
370,0,12,0,480,919,215,252,289,0.0739934712,0.0326441785,0.0010881393,0.0130576714,0.0794341676,0.0032644178,0.0021762786,0.0478781284,0.1904243743,0.0010881393,0.0032644178,0.0141458107,0.0054406964,0.0261153428,0.0337323177,0.0511425462
371,0,15,0,1230,1793,260,360,369,0.1042944785,0.0440602342,0.0033463469,0.0195203569,0.1238148355,0.0027886224,0.0039040714,0.157836029,0.1851645287,0.0150585611,0.0033463469,0.0022308979,0.0078081428,0.0223089794,0.0474065811,0.1606246514
372,0,15,0.07,1384,4311,234,320,351,0.1034562746,0.0361864997,0.0039434006,0.0245882626,0.1162143354,0.0020876827,0.0032475064,0.1278125725,0.1491533287,0.0113662723,0.0044073301,0.0090466249,0.0095105544,0.0327070285,0.0401299003,0.1299002552
373,0,12,0.08,1666,5564,290,396,391,0.1407260963,0.0478073329,0.0050323508,0.0143781452,0.1232925953,0.0043134436,0.0066498922,0.1734363767,0.0988497484,0.0134795111,0.0095255212,0.0079079799,0.0120416966,0.0276779295,0.0528396837,0.1777498203
374,0,10,0,547,1125,233,311,292,0.1457777778,0.0275555556,0.0106666667,0.0035555556,0.064,0.0151111111,0.0097777778,0.104,0.1555555556,0.0044444444,0.0115555556,0.0142222222,0.0044444444,0.0124444444,0.0382222222,0.1191111111
375,0,16,0,1001,3151,295,329,419,0.1075848937,0.0590288797,0.002221517,0.0199936528,0.1358298953,0.0025388765,0.0053951127,0.0422088226,0.0596635989,0.0085687083,0.013963821,0.0047603935,0.0136464614,0.0339574738,0.0612503967,0.0447476991
376,0,15,0.07,1810,6269,257,338,379,0.1550486521,0.040835859,0.0057425427,0.0232892008,0.0904450471,0.0650821503,0.0185037486,0.1201148509,0.1722762801,0.0047854522,0.0055830276,0.0121231456,0.0049449673,0.0138778115,0.0465784017,0.1851970011
